seed,intensity,K,start_id,depth_k,lineage_id,survivor_rank_at_depth,path_p,path_q,p_last,q_last,r_p_last,r_q_last,d_p_over_ell,d_q_over_ell,d_mid_over_ell,straddles_horizon,regscore,is_top1,is_minbeam_at_k
1000004,7200.0,8,14,6,0,2,"[878,2422,576,718,4668,2038]","[2422,576,718,4668,2038,4510]",2038,4510,1.0995815699124778,1.1136874187721735,18.96043403982914,19.406500147096413,19.183467093462777,0,-7.0,0,1
1000004,7200.0,8,14,7,16,0,"[878,2422,576,718,4668,5243,4971]","[2422,576,718,4668,5243,4971,1041]",4971,1041,1.2626039786023404,1.2956765047838203,24.11565525089706,25.16150035798734,24.6385778044422,0,-7.0,1,0
1000004,7200.0,8,14,7,0,1,"[878,2422,576,718,4668,2038,4510]","[2422,576,718,4668,2038,4510,2377]",4510,2377,1.1136874187721735,1.1563752180545666,19.406500147096413,20.756406887421047,20.08145351725873,0,-10.0,0,1
1000004,7200.0,8,14,8,16,0,"[878,2422,576,718,4668,5243,4971,1041]","[2422,576,718,4668,5243,4971,1041,660]",1041,660,1.2956765047838203,1.2948835256178124,25.16150035798734,25.13642415497088,25.14896225647911,0,-8.0,1,0
1000004,7200.0,8,14,8,0,1,"[878,2422,576,718,4668,2038,4510,2377]","[2422,576,718,4668,2038,4510,2377,2606]",2377,2606,1.1563752180545666,1.2502301931986528,20.756406887421047,23.72436179935907,22.24038434339006,0,-13.0,0,0
1000004,7200.0,8,14,8,17,2,"[878,2422,576,718,4668,2038,4510,2377]","[2422,576,718,4668,2038,4510,2377,4746]",2377,4746,1.1563752180545666,1.1615485257564044,20.756406887421047,20.920001241168038,20.83820406429454,0,-13.0,0,0
1000004,7200.0,8,14,8,18,3,"[878,2422,576,718,4668,2038,4510,2377]","[2422,576,718,4668,2038,4510,2377,5351]",2377,5351,1.1563752180545666,1.1458415384448317,20.756406887421047,20.42330269032869,20.589854788874867,0,-13.0,0,1
1000004,7200.0,8,14,9,17,0,"[878,2422,576,718,4668,2038,4510,2377,4746]","[2422,576,718,4668,2038,4510,2377,4746,4747]",4746,4747,1.1615485257564044,1.1958979698519716,20.920001241168038,22.006226038194182,21.463113639681108,0,-16.0,1,1
1000004,7200.0,8,14,10,17,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331]",4747,1331,1.1958979698519716,1.19161733710714,22.006226038194182,21.870860545190517,21.93854329169235,0,-19.0,1,1
1000004,7200.0,8,14,11,17,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307]",1331,307,1.19161733710714,1.2135174394130326,21.870860545190517,22.563402587963783,22.217131566577148,0,-22.0,1,0
1000004,7200.0,8,14,11,19,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]",1331,3758,1.19161733710714,1.1890534454600834,21.870860545190517,21.789783172404725,21.83032185879762,0,-22.0,0,1
1000004,7200.0,8,14,11,20,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,5922]",1331,5922,1.19161733710714,1.2580811349789718,21.870860545190517,23.972630377390924,22.92174546129072,0,-22.0,0,0
1000004,7200.0,8,14,12,19,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,1287]",3758,1287,1.1890534454600834,1.1542281289584961,21.789783172404725,20.6885099685921,21.239146570498413,0,-24.0,1,0
1000004,7200.0,8,14,12,21,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,3354]",3758,3354,1.1890534454600834,1.1186748711756218,21.789783172404725,19.564217240262188,20.677000206333457,0,-24.0,0,1
1000004,7200.0,8,14,12,22,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924]",3758,4924,1.1890534454600834,1.148152809051584,21.789783172404725,20.496391484392056,21.14308732839839,0,-24.0,0,0
1000004,7200.0,8,14,12,17,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]",307,1776,1.2135174394130326,1.2432498105121716,22.563402587963783,23.503622717070215,23.033512652517,0,-25.0,0,0
1000004,7200.0,8,14,12,23,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834]",307,2834,1.2135174394130326,1.2164051960829392,22.563402587963783,22.65472147201626,22.60906202999002,0,-25.0,0,0
1000004,7200.0,8,14,12,24,5,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]",3758,1776,1.1890534454600834,1.2432498105121716,21.789783172404725,23.503622717070215,22.64670294473747,0,-25.0,0,0
1000004,7200.0,8,14,12,25,6,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834]",3758,2834,1.1890534454600834,1.2164051960829392,21.789783172404725,22.65472147201626,22.222252322210494,0,-25.0,0,0
1000004,7200.0,8,14,13,22,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924,5830]",4924,5830,1.148152809051584,1.1385624836850643,20.496391484392056,20.19311876778914,20.3447551260906,0,-25.0,1,0
1000004,7200.0,8,14,13,21,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,3354]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,3354,3053]",3354,3053,1.1186748711756218,1.1034261990550247,19.564217240262188,19.082011888320224,19.323114564291206,0,-26.0,0,1
1000004,7200.0,8,14,13,17,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153]",1776,1153,1.2432498105121716,1.2387469202438397,23.503622717070215,23.36122882405286,23.432425770561537,0,-28.0,0,0
1000004,7200.0,8,14,13,26,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,5924]",1776,5924,1.2432498105121716,1.2502427800466398,23.503622717070215,23.724759830441084,23.61419127375565,0,-28.0,0,0
1000004,7200.0,8,14,13,23,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834,5228]",2834,5228,1.2164051960829392,1.1965930407846983,22.65472147201626,22.028206111022122,22.341463791519192,0,-28.0,0,0
1000004,7200.0,8,14,14,22,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924,5830]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924,5830,446]",5830,446,1.1385624836850643,1.1558377773665582,20.19311876778914,20.739411520607504,20.466265144198324,0,-27.0,1,1
1000004,7200.0,8,14,14,17,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,1178]",1153,1178,1.2387469202438397,1.293232832150638,23.36122882405286,25.084224644220562,24.22272673413671,0,-31.0,0,0
1000004,7200.0,8,14,14,27,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]",1153,2289,1.2387469202438397,1.2436382533291903,23.36122882405286,23.515906357495325,23.438567590774092,0,-31.0,0,0
1000004,7200.0,8,14,14,28,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,5924]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,1178]",5924,1178,1.2502427800466398,1.293232832150638,23.724759830441084,25.084224644220562,24.40449223733082,0,-31.0,0,0
1000004,7200.0,8,14,14,29,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,5924]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]",5924,2289,1.2502427800466398,1.2436382533291903,23.724759830441084,23.515906357495325,23.620333093968206,0,-31.0,0,0
1000004,7200.0,8,14,15,27,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]",2289,2918,1.2436382533291903,1.2479296421945136,23.515906357495325,23.6516119888944,23.583759173194863,0,-34.0,1,0
1000004,7200.0,8,14,15,30,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,4994]",2289,4994,1.2436382533291903,1.2336835054648145,23.515906357495325,23.20110958965408,23.358507973574703,0,-34.0,0,1
1000004,7200.0,8,14,16,27,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,2042]",2918,2042,1.2479296421945136,1.2797931116466765,23.6516119888944,24.65922336513472,24.15541767701456,0,-37.0,1,0
1000004,7200.0,8,14,16,31,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,2070]",2918,2070,1.2479296421945136,1.238029110141559,23.6516119888944,23.338529675546006,23.4950708322202,0,-37.0,0,0
1000004,7200.0,8,14,16,32,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6323]",2918,6323,1.2479296421945136,1.2599707028496705,23.6516119888944,24.03238376003975,23.841997874467072,0,-37.0,0,0
1000004,7200.0,8,14,16,33,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6803]",2918,6803,1.2479296421945136,1.2995929109039484,23.6516119888944,25.285347993805612,24.468479991350005,0,-37.0,0,0
1000004,7200.0,8,14,16,34,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,4994]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,2070]",4994,2070,1.2336835054648145,1.238029110141559,23.20110958965408,23.338529675546006,23.269819632600043,0,-37.0,0,1
1000004,7200.0,8,14,16,35,5,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,4994]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6323]",4994,6323,1.2336835054648145,1.2599707028496705,23.20110958965408,24.03238376003975,23.616746674846915,0,-37.0,0,0
1000004,7200.0,8,14,17,33,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6803]","[2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6803,6385]",6803,6385,1.2995929109039484,1.2939848442919413,25.285347993805612,25.108005356166753,25.196676674986183,0,-39.0,1,1
1000004,7200.0,8,16,1,0,0,[878],[3624],878,3624,0.5126720443309372,0.7092924179612621,0.4007252269638594,6.618407377615224,3.5095663022895414,0,0.0,1,1
1000004,7200.0,8,16,2,0,0,"[878,2422]","[3624,576]",2422,576,0.6740419250876333,0.8542604576569995,5.503688916373213,11.202699311297557,8.353194113835388,0,0.0,1,0
1000004,7200.0,8,16,2,1,1,"[878,2422]","[3624,1133]",2422,1133,0.6740419250876333,0.8078826412315843,5.503688916373213,9.73610398320275,7.619896449787982,0,0.0,0,0
1000004,7200.0,8,16,2,2,2,"[878,2422]","[3624,1187]",2422,1187,0.6740419250876333,0.7242322626056985,5.503688916373213,7.090846747270099,6.297267831821657,0,0.0,0,0
1000004,7200.0,8,16,2,3,3,"[878,2422]","[3624,6706]",2422,6706,0.6740419250876333,0.7583095389756378,5.503688916373213,8.168464845110528,6.836076880741871,0,0.0,0,0
1000004,7200.0,8,16,2,4,4,"[878,3624]","[3624,576]",3624,576,0.7092924179612621,0.8542604576569995,6.618407377615224,11.202699311297557,8.910553344456389,0,0.0,0,0
1000004,7200.0,8,16,2,5,5,"[878,3624]","[3624,870]",3624,870,0.7092924179612621,0.7189045885153524,6.618407377615224,6.922370899704506,6.770389138659865,0,0.0,0,0
1000004,7200.0,8,16,2,6,6,"[878,3624]","[3624,1115]",3624,1115,0.7092924179612621,0.6315819359996498,6.618407377615224,4.160986166933982,5.389696772274605,0,0.0,0,1
1000004,7200.0,8,16,2,7,7,"[878,3624]","[3624,1133]",3624,1133,0.7092924179612621,0.8078826412315843,6.618407377615224,9.73610398320275,8.177255680408987,0,0.0,0,0
1000004,7200.0,8,16,3,0,0,"[878,2422,576]","[3624,576,718]",576,718,0.8542604576569995,0.95511743339063,11.202699311297557,14.392076923643598,12.797388117470577,0,0.0,1,0
1000004,7200.0,8,16,3,8,1,"[878,2422,576]","[3624,576,2937]",576,2937,0.8542604576569995,0.8606002804616855,11.202699311297557,11.403182111544401,11.302940711420982,0,0.0,0,0
1000004,7200.0,8,16,3,9,2,"[878,2422,576]","[3624,576,5174]",576,5174,0.8542604576569995,0.8356002918834622,11.202699311297557,10.6126130576906,10.907656184494078,0,0.0,0,0
1000004,7200.0,8,16,3,10,3,"[878,2422,576]","[3624,576,6337]",576,6337,0.8542604576569995,0.8983493265076191,11.202699311297557,12.596911761581636,11.899805536439597,0,0.0,0,0
1000004,7200.0,8,16,3,11,4,"[878,2422,576]","[3624,576,6516]",576,6516,0.8542604576569995,1.0746831492059647,11.202699311297557,18.17307684409234,14.687888077694947,0,0.0,0,0
1000004,7200.0,8,16,3,12,5,"[878,2422,1133]","[3624,576,2937]",1133,2937,0.8078826412315843,0.8606002804616855,9.73610398320275,11.403182111544401,10.569643047373575,0,0.0,0,0
1000004,7200.0,8,16,3,13,6,"[878,2422,1133]","[3624,576,6337]",1133,6337,0.8078826412315843,0.8983493265076191,9.73610398320275,12.596911761581636,11.166507872392192,0,0.0,0,0
1000004,7200.0,8,16,3,14,7,"[878,2422,6706]","[3624,576,6337]",6706,6337,0.7583095389756378,0.8983493265076191,8.168464845110528,12.596911761581636,10.38268830334608,0,0.0,0,1
1000004,7200.0,8,16,4,0,0,"[878,2422,576,718]","[3624,576,718,4668]",718,4668,0.95511743339063,1.0474927941078018,14.392076923643598,17.31324231910268,15.852659621373139,0,-2.0,1,1
1000004,7200.0,8,16,5,0,0,"[878,2422,576,718,4668]","[3624,576,718,4668,2038]",4668,2038,1.0474927941078018,1.0995815699124778,17.31324231910268,18.96043403982914,18.136838179465908,0,-4.0,1,1
1000004,7200.0,8,16,5,15,1,"[878,2422,576,718,4668]","[3624,576,718,4668,5176]",4668,5176,1.0474927941078018,1.1411330885484436,17.31324231910268,20.27440843111499,18.793825375108835,0,-4.0,0,0
1000004,7200.0,8,16,5,16,2,"[878,2422,576,718,4668]","[3624,576,718,4668,5243]",4668,5243,1.0474927941078018,1.1974642626776522,17.31324231910268,22.055756566313498,19.684499442708088,0,-4.0,0,0
1000004,7200.0,8,16,6,15,0,"[878,2422,576,718,4668,5176]","[3624,576,718,4668,5176,6522]",5176,6522,1.1411330885484436,1.1787779627758637,20.27440843111499,21.464843879007176,20.86962615506108,0,-6.0,1,0
1000004,7200.0,8,16,6,16,1,"[878,2422,576,718,4668,5243]","[3624,576,718,4668,5243,4971]",5243,4971,1.1974642626776522,1.2626039786023404,22.055756566313498,24.11565525089706,23.08570590860528,0,-6.0,0,0
1000004,7200.0,8,16,6,0,2,"[878,2422,576,718,4668,2038]","[3624,576,718,4668,2038,4510]",2038,4510,1.0995815699124778,1.1136874187721735,18.96043403982914,19.406500147096413,19.183467093462777,0,-7.0,0,1
1000004,7200.0,8,16,7,16,0,"[878,2422,576,718,4668,5243,4971]","[3624,576,718,4668,5243,4971,1041]",4971,1041,1.2626039786023404,1.2956765047838203,24.11565525089706,25.16150035798734,24.6385778044422,0,-7.0,1,0
1000004,7200.0,8,16,7,0,1,"[878,2422,576,718,4668,2038,4510]","[3624,576,718,4668,2038,4510,2377]",4510,2377,1.1136874187721735,1.1563752180545666,19.406500147096413,20.756406887421047,20.08145351725873,0,-10.0,0,1
1000004,7200.0,8,16,8,16,0,"[878,2422,576,718,4668,5243,4971,1041]","[3624,576,718,4668,5243,4971,1041,660]",1041,660,1.2956765047838203,1.2948835256178124,25.16150035798734,25.13642415497088,25.14896225647911,0,-8.0,1,0
1000004,7200.0,8,16,8,0,1,"[878,2422,576,718,4668,2038,4510,2377]","[3624,576,718,4668,2038,4510,2377,2606]",2377,2606,1.1563752180545666,1.2502301931986528,20.756406887421047,23.72436179935907,22.24038434339006,0,-13.0,0,0
1000004,7200.0,8,16,8,17,2,"[878,2422,576,718,4668,2038,4510,2377]","[3624,576,718,4668,2038,4510,2377,4746]",2377,4746,1.1563752180545666,1.1615485257564044,20.756406887421047,20.920001241168038,20.83820406429454,0,-13.0,0,0
1000004,7200.0,8,16,8,18,3,"[878,2422,576,718,4668,2038,4510,2377]","[3624,576,718,4668,2038,4510,2377,5351]",2377,5351,1.1563752180545666,1.1458415384448317,20.756406887421047,20.42330269032869,20.589854788874867,0,-13.0,0,1
1000004,7200.0,8,16,9,17,0,"[878,2422,576,718,4668,2038,4510,2377,4746]","[3624,576,718,4668,2038,4510,2377,4746,4747]",4746,4747,1.1615485257564044,1.1958979698519716,20.920001241168038,22.006226038194182,21.463113639681108,0,-16.0,1,1
1000004,7200.0,8,16,10,17,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331]",4747,1331,1.1958979698519716,1.19161733710714,22.006226038194182,21.870860545190517,21.93854329169235,0,-19.0,1,1
1000004,7200.0,8,16,11,17,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307]",1331,307,1.19161733710714,1.2135174394130326,21.870860545190517,22.563402587963783,22.217131566577148,0,-22.0,1,0
1000004,7200.0,8,16,11,19,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,3758]",1331,3758,1.19161733710714,1.1890534454600834,21.870860545190517,21.789783172404725,21.83032185879762,0,-22.0,0,1
1000004,7200.0,8,16,11,20,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,5922]",1331,5922,1.19161733710714,1.2580811349789718,21.870860545190517,23.972630377390924,22.92174546129072,0,-22.0,0,0
1000004,7200.0,8,16,12,19,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,3758,1287]",3758,1287,1.1890534454600834,1.1542281289584961,21.789783172404725,20.6885099685921,21.239146570498413,0,-24.0,1,0
1000004,7200.0,8,16,12,21,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,3758,3354]",3758,3354,1.1890534454600834,1.1186748711756218,21.789783172404725,19.564217240262188,20.677000206333457,0,-24.0,0,1
1000004,7200.0,8,16,12,22,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924]",3758,4924,1.1890534454600834,1.148152809051584,21.789783172404725,20.496391484392056,21.14308732839839,0,-24.0,0,0
1000004,7200.0,8,16,12,17,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]",307,1776,1.2135174394130326,1.2432498105121716,22.563402587963783,23.503622717070215,23.033512652517,0,-25.0,0,0
1000004,7200.0,8,16,12,23,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834]",307,2834,1.2135174394130326,1.2164051960829392,22.563402587963783,22.65472147201626,22.60906202999002,0,-25.0,0,0
1000004,7200.0,8,16,12,24,5,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]",3758,1776,1.1890534454600834,1.2432498105121716,21.789783172404725,23.503622717070215,22.64670294473747,0,-25.0,0,0
1000004,7200.0,8,16,12,25,6,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834]",3758,2834,1.1890534454600834,1.2164051960829392,21.789783172404725,22.65472147201626,22.222252322210494,0,-25.0,0,0
1000004,7200.0,8,16,13,22,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924,5830]",4924,5830,1.148152809051584,1.1385624836850643,20.496391484392056,20.19311876778914,20.3447551260906,0,-25.0,1,0
1000004,7200.0,8,16,13,21,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,3354]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,3758,3354,3053]",3354,3053,1.1186748711756218,1.1034261990550247,19.564217240262188,19.082011888320224,19.323114564291206,0,-26.0,0,1
1000004,7200.0,8,16,13,17,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153]",1776,1153,1.2432498105121716,1.2387469202438397,23.503622717070215,23.36122882405286,23.432425770561537,0,-28.0,0,0
1000004,7200.0,8,16,13,26,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,5924]",1776,5924,1.2432498105121716,1.2502427800466398,23.503622717070215,23.724759830441084,23.61419127375565,0,-28.0,0,0
1000004,7200.0,8,16,13,23,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,2834,5228]",2834,5228,1.2164051960829392,1.1965930407846983,22.65472147201626,22.028206111022122,22.341463791519192,0,-28.0,0,0
1000004,7200.0,8,16,14,22,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924,5830]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,3758,4924,5830,446]",5830,446,1.1385624836850643,1.1558377773665582,20.19311876778914,20.739411520607504,20.466265144198324,0,-27.0,1,1
1000004,7200.0,8,16,14,17,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,1178]",1153,1178,1.2387469202438397,1.293232832150638,23.36122882405286,25.084224644220562,24.22272673413671,0,-31.0,0,0
1000004,7200.0,8,16,14,27,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]",1153,2289,1.2387469202438397,1.2436382533291903,23.36122882405286,23.515906357495325,23.438567590774092,0,-31.0,0,0
1000004,7200.0,8,16,14,28,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,5924]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,1178]",5924,1178,1.2502427800466398,1.293232832150638,23.724759830441084,25.084224644220562,24.40449223733082,0,-31.0,0,0
1000004,7200.0,8,16,14,29,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,5924]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]",5924,2289,1.2502427800466398,1.2436382533291903,23.724759830441084,23.515906357495325,23.620333093968206,0,-31.0,0,0
1000004,7200.0,8,16,15,27,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]",2289,2918,1.2436382533291903,1.2479296421945136,23.515906357495325,23.6516119888944,23.583759173194863,0,-34.0,1,0
1000004,7200.0,8,16,15,30,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,4994]",2289,4994,1.2436382533291903,1.2336835054648145,23.515906357495325,23.20110958965408,23.358507973574703,0,-34.0,0,1
1000004,7200.0,8,16,16,27,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,2042]",2918,2042,1.2479296421945136,1.2797931116466765,23.6516119888944,24.65922336513472,24.15541767701456,0,-37.0,1,0
1000004,7200.0,8,16,16,31,1,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,2070]",2918,2070,1.2479296421945136,1.238029110141559,23.6516119888944,23.338529675546006,23.4950708322202,0,-37.0,0,0
1000004,7200.0,8,16,16,32,2,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6323]",2918,6323,1.2479296421945136,1.2599707028496705,23.6516119888944,24.03238376003975,23.841997874467072,0,-37.0,0,0
1000004,7200.0,8,16,16,33,3,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6803]",2918,6803,1.2479296421945136,1.2995929109039484,23.6516119888944,25.285347993805612,24.468479991350005,0,-37.0,0,0
1000004,7200.0,8,16,16,34,4,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,4994]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,2070]",4994,2070,1.2336835054648145,1.238029110141559,23.20110958965408,23.338529675546006,23.269819632600043,0,-37.0,0,1
1000004,7200.0,8,16,16,35,5,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,4994]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6323]",4994,6323,1.2336835054648145,1.2599707028496705,23.20110958965408,24.03238376003975,23.616746674846915,0,-37.0,0,0
1000004,7200.0,8,16,17,33,0,"[878,2422,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6803]","[3624,576,718,4668,2038,4510,2377,4746,4747,1331,307,1776,1153,2289,2918,6803,6385]",6803,6385,1.2995929109039484,1.2939848442919413,25.285347993805612,25.108005356166753,25.196676674986183,0,-39.0,1,1
1000004,7200.0,8,30,1,0,0,[2084],[6227],2084,6227,0.3367712981197719,0.3333592567646275,5.1617447745412965,5.269642996070734,5.215693885306015,0,0.0,1,1
1000004,7200.0,8,30,2,0,0,"[2084,1095]","[6227,160]",1095,160,0.25544535976271543,0.1074380039847718,7.733496755128801,12.413900302300647,10.073698528714724,0,0.0,1,0
