seed,intensity,K,start_id,depth_k,survivor_rank,p_last,q_last,r_p_last,r_q_last,d_mid_over_ell,straddles_horizon,regscore,path_p,path_q
1000003,7200.0,64,13,9,4,7178,3447,0.26251935433219287,0.23250524554007088,7.9843621337926445,0,-10.0,"[1036,3183,7088,597,6261,6108,5221,512,7178]","[3183,7088,597,6261,6108,5221,512,7178,3447]"
1000003,7200.0,64,13,9,5,6857,6142,0.2255820365298846,0.21626281122893082,8.825207844200895,0,-10.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857]","[3183,7088,597,6261,6108,5221,4338,6857,6142]"
1000003,7200.0,64,13,9,6,4964,4740,0.25247135163577705,0.22641532491701358,8.239525105766047,0,-12.0,"[1036,3183,6727,2422,3836,4460,6108,105,4964]","[3183,6727,2422,3836,4460,6108,105,4964,4740]"
1000003,7200.0,64,13,10,0,7178,3447,0.26251935433219287,0.23250524554007088,7.9843621337926445,0,-11.0,"[1036,3183,6727,2422,3836,4460,6108,5221,512,7178]","[3183,6727,2422,3836,4460,6108,5221,512,7178,3447]"
1000003,7200.0,64,13,10,1,6857,6142,0.2255820365298846,0.21626281122893082,8.825207844200895,0,-11.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142]"
1000003,7200.0,64,13,10,2,6142,2603,0.21626281122893082,0.19191059434542707,9.3576000912287,0,-12.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142]","[3183,7088,597,6261,6108,5221,4338,6857,6142,2603]"
1000003,7200.0,64,13,10,3,3447,6853,0.23250524554007088,0.16857758047402271,9.469711997934052,0,-13.0,"[1036,3183,7088,597,6261,6108,5221,512,7178,3447]","[3183,7088,597,6261,6108,5221,512,7178,3447,6853]"
1000003,7200.0,64,13,10,4,6142,1603,0.21626281122893082,0.15322012851000116,9.969350070093077,0,-13.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142]","[3183,7088,597,6261,6108,5221,4338,6857,6142,1603]"
1000003,7200.0,64,13,10,5,6142,2972,0.21626281122893082,0.13637099268441738,10.235758299165008,0,-13.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142]","[3183,7088,597,6261,6108,5221,4338,6857,6142,2972]"
1000003,7200.0,64,13,10,6,6142,3587,0.21626281122893082,0.1298544933042433,10.338793201227135,0,-13.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142]","[3183,7088,597,6261,6108,5221,4338,6857,6142,3587]"
1000003,7200.0,64,13,10,7,4740,3366,0.22641532491701358,0.20023533496858215,9.065449048580314,0,-14.0,"[1036,3183,6727,2422,3836,4460,6108,105,4964,4740]","[3183,6727,2422,3836,4460,6108,105,4964,4740,3366]"
1000003,7200.0,64,13,10,8,4740,5025,0.22641532491701358,0.19389324391168788,9.165726312920166,0,-15.0,"[1036,3183,6727,2422,3836,4460,6108,105,4964,4740]","[3183,6727,2422,3836,4460,6108,105,4964,4740,5025]"
1000003,7200.0,64,13,11,0,6142,2603,0.21626281122893082,0.19191059434542707,9.3576000912287,0,-13.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603]"
1000003,7200.0,64,13,11,1,2603,5144,0.19191059434542707,0.18208623000573662,9.897979287743887,0,-13.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142,2603]","[3183,7088,597,6261,6108,5221,4338,6857,6142,2603,5144]"
1000003,7200.0,64,13,11,2,3447,6853,0.23250524554007088,0.16857758047402271,9.469711997934052,0,-14.0,"[1036,3183,6727,2422,3836,4460,6108,5221,512,7178,3447]","[3183,6727,2422,3836,4460,6108,5221,512,7178,3447,6853]"
1000003,7200.0,64,13,11,3,6142,1603,0.21626281122893082,0.15322012851000116,9.969350070093077,0,-14.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,1603]"
1000003,7200.0,64,13,11,4,6142,2972,0.21626281122893082,0.13637099268441738,10.235758299165008,0,-14.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2972]"
1000003,7200.0,64,13,11,5,6142,3587,0.21626281122893082,0.1298544933042433,10.338793201227135,0,-14.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,3587]"
1000003,7200.0,64,13,11,6,3366,6069,0.20023533496858215,0.10314951368549836,11.014452654180081,0,-15.0,"[1036,3183,6727,2422,3836,4460,6108,105,4964,4740,3366]","[3183,6727,2422,3836,4460,6108,105,4964,4740,3366,6069]"
1000003,7200.0,64,13,11,7,1603,3458,0.15322012851000116,0.13899577747531272,11.19104914362579,0,-16.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142,1603]","[3183,7088,597,6261,6108,5221,4338,6857,6142,1603,3458]"
1000003,7200.0,64,13,11,8,3366,6853,0.20023533496858215,0.16857758047402271,9.979944084413303,0,-16.0,"[1036,3183,6727,2422,3836,4460,6108,105,4964,4740,3366]","[3183,6727,2422,3836,4460,6108,105,4964,4740,3366,6853]"
1000003,7200.0,64,13,12,0,2603,5144,0.19191059434542707,0.18208623000573662,9.897979287743887,0,-14.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603,5144]"
1000003,7200.0,64,13,12,1,5144,2377,0.18208623000573662,0.131158807511991,10.858549379337319,0,-14.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142,2603,5144]","[3183,7088,597,6261,6108,5221,4338,6857,6142,2603,5144,2377]"
1000003,7200.0,64,13,12,2,5144,6976,0.18208623000573662,0.11426689160994925,11.125634020809667,0,-14.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142,2603,5144]","[3183,7088,597,6261,6108,5221,4338,6857,6142,2603,5144,6976]"
1000003,7200.0,64,13,12,3,1603,3458,0.15322012851000116,0.13899577747531272,11.19104914362579,0,-17.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,1603]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,1603,3458]"
1000003,7200.0,64,13,13,0,5144,2377,0.18208623000573662,0.131158807511991,10.858549379337319,0,-15.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603,5144]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603,5144,2377]"
1000003,7200.0,64,13,13,1,5144,6976,0.18208623000573662,0.11426689160994925,11.125634020809667,0,-15.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603,5144]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603,5144,6976]"
1000003,7200.0,64,13,13,2,6976,499,0.11426689160994925,0.10943236134939516,12.274392549693447,0,-15.0,"[1036,3183,7088,597,6261,6108,5221,4338,6857,6142,2603,5144,6976]","[3183,7088,597,6261,6108,5221,4338,6857,6142,2603,5144,6976,499]"
1000003,7200.0,64,13,14,0,6976,499,0.11426689160994925,0.10943236134939516,12.274392549693447,0,-16.0,"[1036,3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603,5144,6976]","[3183,6727,2422,3836,4460,6108,5221,4338,6857,6142,2603,5144,6976,499]"
1000003,7200.0,64,14,1,0,1036,5367,0.4438460691296193,0.3788733401242265,2.8030522584900814,0,0.0,[1036],[5367]
1000003,7200.0,64,14,2,0,2706,3111,0.4139138805469295,0.3672550039422012,3.460023739648741,0,0.0,"[1036,2706]","[5367,3111]"
1000003,7200.0,64,14,2,1,5367,2925,0.3788733401242265,0.3570670980194866,4.175148267059932,0,0.0,"[1036,5367]","[5367,2925]"
1000003,7200.0,64,14,2,2,5367,3111,0.3788733401242265,0.3672550039422012,4.014063330543444,0,0.0,"[1036,5367]","[5367,3111]"
1000003,7200.0,64,14,2,3,5367,5721,0.3788733401242265,0.3163135169928546,4.819518961321832,0,0.0,"[1036,5367]","[5367,5721]"
1000003,7200.0,64,14,3,0,3111,1044,0.3672550039422012,0.3180233094117951,4.976186794255853,0,0.0,"[1036,2706,3111]","[5367,3111,1044]"
1000003,7200.0,64,14,3,1,3111,4076,0.3672550039422012,0.36031214113691407,4.307541655061035,0,0.0,"[1036,2706,3111]","[5367,3111,4076]"
1000003,7200.0,64,14,3,2,3111,5251,0.3672550039422012,0.3116187945857696,5.077451065048642,0,0.0,"[1036,2706,3111]","[5367,3111,5251]"
1000003,7200.0,64,14,3,3,3111,6470,0.3672550039422012,0.35791785060567033,4.345398712355559,0,0.0,"[1036,2706,3111]","[5367,3111,6470]"
1000003,7200.0,64,14,3,4,2925,562,0.3570670980194866,0.3372325420401652,4.83354709472398,0,0.0,"[1036,5367,2925]","[5367,2925,562]"
1000003,7200.0,64,14,3,5,2925,2207,0.3570670980194866,0.13659065872439372,8.005973821241852,0,0.0,"[1036,5367,2925]","[5367,2925,2207]"
1000003,7200.0,64,14,3,6,2925,2308,0.3570670980194866,0.3361442732299307,4.850754135458293,0,0.0,"[1036,5367,2925]","[5367,2925,2308]"
1000003,7200.0,64,14,3,7,2925,4965,0.3570670980194866,0.25839644473939166,6.080055241269463,0,0.0,"[1036,5367,2925]","[5367,2925,4965]"
1000003,7200.0,64,14,3,8,2925,6779,0.3570670980194866,0.3470497183226387,4.678323908503974,0,0.0,"[1036,5367,2925]","[5367,2925,6779]"
1000003,7200.0,64,14,3,9,5721,1041,0.3163135169928546,0.25231980265377635,6.820506083112267,0,0.0,"[1036,5367,5721]","[5367,5721,1041]"
1000003,7200.0,64,14,3,10,5721,2205,0.3163135169928546,0.30124077857686227,6.046997536736217,0,0.0,"[1036,5367,5721]","[5367,5721,2205]"
1000003,7200.0,64,14,3,11,5721,3636,0.3163135169928546,0.17525544149373096,8.039000621570063,0,0.0,"[1036,5367,5721]","[5367,5721,3636]"
1000003,7200.0,64,14,3,12,5721,5559,0.3163135169928546,0.27603417104163125,6.445548996222683,0,0.0,"[1036,5367,5721]","[5367,5721,5559]"
1000003,7200.0,64,14,3,13,5721,5659,0.3163135169928546,0.12936371839247826,8.764612475318685,0,0.0,"[1036,5367,5721]","[5367,5721,5659]"
1000003,7200.0,64,14,4,0,6779,641,0.3470497183226387,0.22678141328691095,6.738321459851797,0,-2.0,"[1036,5367,2925,6779]","[5367,2925,6779,641]"
1000003,7200.0,64,14,4,1,6779,1805,0.3470497183226387,0.15631867567443816,7.852435164982941,0,-2.0,"[1036,5367,2925,6779]","[5367,2925,6779,1805]"
1000003,7200.0,64,14,4,2,6779,5196,0.3470497183226387,0.3077409924041907,5.458238117755757,0,-2.0,"[1036,5367,2925,6779]","[5367,2925,6779,5196]"
1000003,7200.0,64,14,4,3,6779,5251,0.3470497183226387,0.3116187945857696,5.396924681708962,0,-3.0,"[1036,5367,2925,6779]","[5367,2925,6779,5251]"
1000003,7200.0,64,14,5,0,641,582,0.22678141328691095,0.21908244014892642,8.761661784858212,0,-4.0,"[1036,5367,2925,6779,641]","[5367,2925,6779,641,582]"
1000003,7200.0,64,14,5,1,5196,582,0.3077409924041907,0.21908244014892642,7.481578442762171,0,-4.0,"[1036,5367,2925,6779,5196]","[5367,2925,6779,641,582]"
1000003,7200.0,64,14,5,2,5251,2394,0.3116187945857696,0.30942188458175024,5.991872971905669,0,-5.0,"[1036,5367,2925,6779,5251]","[5367,2925,6779,5251,2394]"
1000003,7200.0,64,14,6,0,582,1723,0.21908244014892642,0.13034275538058793,10.286490852227143,0,-7.0,"[1036,5367,2925,6779,641,582]","[5367,2925,6779,641,582,1723]"
1000003,7200.0,64,17,1,0,1036,6660,0.4438460691296193,0.4350707517137188,1.9144931623463872,0,0.0,[1036],[6660]
1000003,7200.0,64,17,2,0,2145,2658,0.4169876764233916,0.40935872344014296,2.745704501596787,0,0.0,"[1036,2145]","[6660,2658]"
1000003,7200.0,64,17,2,1,3183,204,0.4081027479874794,0.36388110586377226,3.6052518256193755,0,0.0,"[1036,3183]","[6660,204]"
1000003,7200.0,64,17,2,2,3183,1200,0.4081027479874794,0.3661202603869345,3.5698476839880704,0,0.0,"[1036,3183]","[6660,1200]"
1000003,7200.0,64,17,2,3,3183,6727,0.4081027479874794,0.3550346555019404,3.745126487374422,0,0.0,"[1036,3183]","[6660,6727]"
1000003,7200.0,64,17,2,4,3183,7088,0.4081027479874794,0.39700987861573345,3.0814399357077655,0,0.0,"[1036,3183]","[6660,7088]"
1000003,7200.0,64,17,2,5,5894,2658,0.427670612348458,0.40935872344014296,2.576792453492548,0,0.0,"[1036,5894]","[6660,2658]"
1000003,7200.0,64,17,2,6,5894,6810,0.427670612348458,0.38679131599831423,2.9336144954986114,0,0.0,"[1036,5894]","[6660,6810]"
1000003,7200.0,64,17,2,7,6660,204,0.4350707517137188,0.36388110586377226,3.1788502470052546,0,0.0,"[1036,6660]","[6660,204]"
1000003,7200.0,64,17,2,8,6660,1040,0.4350707517137188,0.42217111719107536,2.2572042438487916,0,0.0,"[1036,6660]","[6660,1040]"
1000003,7200.0,64,17,2,9,6660,1200,0.4350707517137188,0.3661202603869345,3.1434461053739478,0,0.0,"[1036,6660]","[6660,1200]"
1000003,7200.0,64,17,2,10,6660,2658,0.4350707517137188,0.40935872344014296,2.459785976508065,0,0.0,"[1036,6660]","[6660,2658]"
1000003,7200.0,64,17,2,11,6660,6727,0.4350707517137188,0.3550346555019404,3.3187249087602995,0,0.0,"[1036,6660]","[6660,6727]"
1000003,7200.0,64,17,2,12,6660,6810,0.4350707517137188,0.38679131599831423,2.816608018514128,0,0.0,"[1036,6660]","[6660,6810]"
1000003,7200.0,64,17,2,13,6660,7088,0.4350707517137188,0.39700987861573345,2.6550383570936447,0,0.0,"[1036,6660]","[6660,7088]"
1000003,7200.0,64,17,3,0,2658,2026,0.40935872344014296,0.2904170361751613,4.746962042047724,0,0.0,"[1036,2145,2658]","[6660,2658,2026]"
1000003,7200.0,64,17,3,1,2658,2343,0.40935872344014296,0.4078039656687854,2.890911718380484,0,0.0,"[1036,2145,2658]","[6660,2658,2343]"
1000003,7200.0,64,17,3,2,2658,3366,0.40935872344014296,0.20023533496858215,6.172859937455448,0,0.0,"[1036,2145,2658]","[6660,2658,3366]"
1000003,7200.0,64,17,3,3,2658,5128,0.40935872344014296,0.12295392834988983,7.394786265938848,0,0.0,"[1036,2145,2658]","[6660,2658,5128]"
1000003,7200.0,64,17,3,4,204,363,0.36388110586377226,0.3574169730951776,4.406664293770623,0,0.0,"[1036,3183,204]","[6660,204,363]"
1000003,7200.0,64,17,3,5,204,880,0.36388110586377226,0.3092986010165346,5.167482559110435,0,0.0,"[1036,3183,204]","[6660,204,880]"
1000003,7200.0,64,17,3,6,204,2683,0.36388110586377226,0.2306623092491741,6.410831502782469,0,0.0,"[1036,3183,204]","[6660,204,2683]"
1000003,7200.0,64,17,3,7,204,6702,0.36388110586377226,0.24181150903552776,6.234547175716768,0,0.0,"[1036,3183,204]","[6660,204,6702]"
1000003,7200.0,64,17,3,8,204,6873,0.36388110586377226,0.19115238256079492,7.03553829539023,0,0.0,"[1036,3183,204]","[6660,204,6873]"
1000003,7200.0,64,17,3,9,1200,2790,0.3661202603869345,0.3000038919481994,5.279040671701936,0,0.0,"[1036,3183,1200]","[6660,1200,2790]"
1000003,7200.0,64,17,3,10,1200,3385,0.3661202603869345,0.3552329841290443,4.405792049727605,0,0.0,"[1036,3183,1200]","[6660,1200,3385]"
1000003,7200.0,64,17,3,11,1200,5553,0.3661202603869345,0.33469752623043747,4.73048614849807,0,0.0,"[1036,3183,1200]","[6660,1200,5553]"
1000003,7200.0,64,17,3,12,1200,5641,0.3661202603869345,0.21350303080450003,6.6467393756021735,0,0.0,"[1036,3183,1200]","[6660,1200,5641]"
1000003,7200.0,64,17,3,13,1200,6261,0.3661202603869345,0.35622923349951924,4.390039964086557,0,0.0,"[1036,3183,1200]","[6660,1200,6261]"
1000003,7200.0,64,17,3,14,6727,5553,0.3550346555019404,0.33469752623043747,4.9057649518844215,0,0.0,"[1036,3183,6727]","[6660,1200,5553]"
1000003,7200.0,64,17,3,15,6727,884,0.3550346555019404,0.256556697113372,6.141279943204076,0,0.0,"[1036,3183,6727]","[6660,6727,884]"
1000003,7200.0,64,17,3,16,6727,2422,0.3550346555019404,0.34281856773306585,4.77736001127911,0,0.0,"[1036,3183,6727]","[6660,6727,2422]"
1000003,7200.0,64,17,3,17,6727,5238,0.3550346555019404,0.10834546889847488,8.484705223054508,0,0.0,"[1036,3183,6727]","[6660,6727,5238]"
1000003,7200.0,64,17,3,18,6727,6085,0.3550346555019404,0.3074786114997201,5.336133781819299,0,0.0,"[1036,3183,6727]","[6660,6727,6085]"
1000003,7200.0,64,17,3,19,7088,454,0.39700987861573345,0.37960387915035276,3.5320466170263387,0,0.0,"[1036,3183,7088]","[6660,7088,454]"
1000003,7200.0,64,17,3,20,7088,597,0.39700987861573345,0.3881062810574444,3.3976118389834946,0,0.0,"[1036,3183,7088]","[6660,7088,597]"
1000003,7200.0,64,17,3,21,7088,1739,0.39700987861573345,0.3708950235905721,3.669745713937976,0,0.0,"[1036,3183,7088]","[6660,7088,1739]"
1000003,7200.0,64,17,3,22,3098,1096,0.3970019359976368,0.3591017207556632,3.8563397882289934,0,0.0,"[1036,5894,3098]","[6660,6810,1096]"
1000003,7200.0,64,17,3,23,6810,888,0.38679131599831423,0.35029840962636344,4.156976436429105,0,0.0,"[1036,5894,6810]","[6660,6810,888]"
1000003,7200.0,64,17,3,24,6810,1096,0.38679131599831423,0.3591017207556632,4.017783865830623,0,0.0,"[1036,5894,6810]","[6660,6810,1096]"
1000003,7200.0,64,17,3,25,6810,1123,0.38679131599831423,0.2925036463248917,5.070791880743923,0,0.0,"[1036,5894,6810]","[6660,6810,1123]"
1000003,7200.0,64,17,3,26,6810,1550,0.38679131599831423,0.3534564936741248,4.107042743263256,0,0.0,"[1036,5894,6810]","[6660,6810,1550]"
1000003,7200.0,64,17,3,27,6810,2675,0.38679131599831423,0.34518688766412475,4.237796694982343,0,0.0,"[1036,5894,6810]","[6660,6810,2675]"
1000003,7200.0,64,17,3,28,6810,3389,0.38679131599831423,0.33569349799509607,4.387900365330554,0,0.0,"[1036,5894,6810]","[6660,6810,3389]"
1000003,7200.0,64,17,3,29,6810,3540,0.38679131599831423,0.13179149051846492,7.6118741808647385,0,0.0,"[1036,5894,6810]","[6660,6810,3540]"
1000003,7200.0,64,17,3,30,6810,3784,0.38679131599831423,0.19658726871052562,6.587362971614843,0,0.0,"[1036,5894,6810]","[6660,6810,3784]"
1000003,7200.0,64,17,3,31,6810,4653,0.38679131599831423,0.3662626746880843,3.9045592426006723,0,0.0,"[1036,5894,6810]","[6660,6810,4653]"
1000003,7200.0,64,17,3,32,6810,6699,0.38679131599831423,0.1589453346525917,7.182534207399522,0,0.0,"[1036,5894,6810]","[6660,6810,6699]"
1000003,7200.0,64,17,3,33,1040,46,0.42217111719107536,0.31847898520919526,4.100681936732905,0,0.0,"[1036,6660,1040]","[6660,1040,46]"
1000003,7200.0,64,17,3,34,1040,454,0.42217111719107536,0.37960387915035276,3.1342125037814856,0,0.0,"[1036,6660,1040]","[6660,1040,454]"
1000003,7200.0,64,17,3,35,1040,772,0.42217111719107536,0.3615116139527809,3.4202763340621014,0,0.0,"[1036,6660,1040]","[6660,1040,772]"
1000003,7200.0,64,17,3,36,1040,882,0.42217111719107536,0.3995561105755715,2.818740025249092,0,0.0,"[1036,6660,1040]","[6660,1040,882]"
1000003,7200.0,64,17,3,37,1040,2497,0.42217111719107536,0.1407115735584932,6.911431509577762,0,0.0,"[1036,6660,1040]","[6660,1040,2497]"
1000003,7200.0,64,17,3,38,1040,2549,0.42217111719107536,0.11049101163684265,7.389260548790616,0,0.0,"[1036,6660,1040]","[6660,1040,2549]"
1000003,7200.0,64,17,3,39,1040,3098,0.42217111719107536,0.3970019359976368,2.859125071288957,0,0.0,"[1036,6660,1040]","[6660,1040,3098]"
1000003,7200.0,64,17,3,40,1040,5808,0.42217111719107536,0.3899119889104076,2.971226977717559,0,0.0,"[1036,6660,1040]","[6660,1040,5808]"
1000003,7200.0,64,17,3,41,1040,6108,0.42217111719107536,0.30515781804536135,4.311308083380708,0,0.0,"[1036,6660,1040]","[6660,1040,6108]"
1000003,7200.0,64,17,3,42,1040,6136,0.42217111719107536,0.208407963831376,5.841057596407874,0,0.0,"[1036,6660,1040]","[6660,1040,6136]"
1000003,7200.0,64,17,3,43,1040,6984,0.42217111719107536,0.3987175218502282,2.8319992772102043,0,0.0,"[1036,6660,1040]","[6660,1040,6984]"
1000003,7200.0,64,17,4,0,2422,2818,0.34281856773306585,0.3160305181193285,5.3940695727749715,0,-2.0,"[1036,3183,6727,2422]","[6660,6727,2422,2818]"
1000003,7200.0,64,17,4,1,2422,3836,0.34281856773306585,0.3326146429587376,5.131851535309435,0,-2.0,"[1036,3183,6727,2422]","[6660,6727,2422,3836]"
1000003,7200.0,64,17,4,2,884,4451,0.256556697113372,0.13579216820358717,9.607808041920737,0,-3.0,"[1036,3183,6727,884]","[6660,6727,884,4451]"
1000003,7200.0,64,17,4,3,2422,4451,0.34281856773306585,0.13579216820358717,8.24388810999577,0,-3.0,"[1036,3183,6727,2422]","[6660,6727,884,4451]"
1000003,7200.0,64,17,4,4,597,772,0.3881062810574444,0.3615116139527809,3.9588886855754923,0,-3.0,"[1036,3183,7088,597]","[6660,7088,597,772]"
1000003,7200.0,64,17,4,5,597,6261,0.3881062810574444,0.35622923349951924,4.042410454074788,0,-3.0,"[1036,3183,7088,597]","[6660,7088,597,6261]"
1000003,7200.0,64,17,4,6,3098,4675,0.3970019359976368,0.37357184154566236,3.6275470896582305,0,-3.0,"[1036,6660,1040,3098]","[6660,1040,3098,4675]"
1000003,7200.0,64,17,4,7,5808,4675,0.3899119889104076,0.37357184154566236,3.739648996086833,0,-3.0,"[1036,6660,1040,5808]","[6660,1040,3098,4675]"
1000003,7200.0,64,17,4,8,5808,1739,0.3899119889104076,0.3708950235905721,3.781973204185432,0,-3.0,"[1036,6660,1040,5808]","[6660,1040,5808,1739]"
1000003,7200.0,64,17,5,0,2818,2790,0.3160305181193285,0.3000038919481994,6.071029036584147,0,-4.0,"[1036,3183,6727,2422,2818]","[6660,6727,2422,2818,2790]"
1000003,7200.0,64,17,5,1,2818,3010,0.3160305181193285,0.2033805091465992,7.598778861001136,0,-4.0,"[1036,3183,6727,2422,2818]","[6660,6727,2422,2818,3010]"
1000003,7200.0,64,17,5,2,2818,3770,0.3160305181193285,0.2190450660184275,7.3511004697400395,0,-4.0,"[1036,3183,6727,2422,2818]","[6660,6727,2422,2818,3770]"
1000003,7200.0,64,17,5,3,3836,2790,0.3326146429587376,0.3000038919481994,5.808810999118613,0,-4.0,"[1036,3183,6727,2422,3836]","[6660,6727,2422,2818,2790]"
1000003,7200.0,64,17,5,4,3836,4460,0.3326146429587376,0.32206938383859884,5.459924938790429,0,-4.0,"[1036,3183,6727,2422,3836]","[6660,6727,2422,3836,4460]"
1000003,7200.0,64,17,5,5,6261,2132,0.35622923349951924,0.2376963959721974,6.420599551442637,0,-5.0,"[1036,3183,7088,597,6261]","[6660,7088,597,6261,2132]"
1000003,7200.0,64,17,5,6,6261,6108,0.35622923349951924,0.30515781804536135,5.353940811716856,0,-5.0,"[1036,3183,7088,597,6261]","[6660,7088,597,6261,6108]"
1000003,7200.0,64,17,6,0,4460,6108,0.32206938383859884,0.30515781804536135,5.894055459004051,0,-6.0,"[1036,3183,6727,2422,3836,4460]","[6660,6727,2422,3836,4460,6108]"
1000003,7200.0,64,17,6,1,2132,2497,0.2376963959721974,0.1407115735584932,9.828232958459,0,-6.0,"[1036,3183,7088,597,6261,2132]","[6660,7088,597,6261,2132,2497]"
1000003,7200.0,64,17,6,2,2132,2549,0.2376963959721974,0.11049101163684265,10.306061997671852,0,-6.0,"[1036,3183,7088,597,6261,2132]","[6660,7088,597,6261,2132,2549]"
1000003,7200.0,64,17,6,3,6108,5221,0.30515781804536135,0.28791972006338473,6.434009053297155,0,-6.0,"[1036,3183,7088,597,6261,6108]","[6660,7088,597,6261,6108,5221]"
1000003,7200.0,64,17,6,4,3010,6267,0.2033805091465992,0.1549534139669735,10.145631501129174,0,-7.0,"[1036,3183,6727,2422,2818,3010]","[6660,6727,2422,2818,3010,6267]"
1000003,7200.0,64,17,6,5,3770,6267,0.2190450660184275,0.1549534139669735,9.897953109868075,0,-7.0,"[1036,3183,6727,2422,2818,3770]","[6660,6727,2422,2818,3010,6267]"
1000003,7200.0,64,17,6,6,2132,4685,0.2376963959721974,0.20844785977392105,8.757228235049904,0,-7.0,"[1036,3183,7088,597,6261,2132]","[6660,7088,597,6261,2132,4685]"
1000003,7200.0,64,17,6,7,6108,4685,0.30515781804536135,0.20844785977392105,7.690569495324124,0,-7.0,"[1036,3183,7088,597,6261,6108]","[6660,7088,597,6261,2132,4685]"
1000003,7200.0,64,17,7,0,6108,105,0.30515781804536135,0.27290747151817507,6.671373544314214,0,-7.0,"[1036,3183,6727,2422,3836,4460,6108]","[6660,6727,2422,3836,4460,6108,105]"
1000003,7200.0,64,17,7,1,6108,5221,0.30515781804536135,0.28791972006338473,6.434009053297155,0,-7.0,"[1036,3183,6727,2422,3836,4460,6108]","[6660,6727,2422,3836,4460,6108,5221]"
1000003,7200.0,64,17,7,2,5221,512,0.28791972006338473,0.27022794129016786,6.986298897974072,0,-7.0,"[1036,3183,7088,597,6261,6108,5221]","[6660,7088,597,6261,6108,5221,512]"
1000003,7200.0,64,17,7,3,5221,4338,0.28791972006338473,0.22833671078100493,7.648657409954521,0,-7.0,"[1036,3183,7088,597,6261,6108,5221]","[6660,7088,597,6261,6108,5221,4338]"
1000003,7200.0,64,17,7,4,5221,4609,0.28791972006338473,0.2348983546693491,7.544908710544066,0,-7.0,"[1036,3183,7088,597,6261,6108,5221]","[6660,7088,597,6261,6108,5221,4609]"
1000003,7200.0,64,17,7,5,2497,3616,0.1407115735584932,0.1203886430630915,11.68303139040409,0,-8.0,"[1036,3183,7088,597,6261,2132,2497]","[6660,7088,597,6261,2132,2497,3616]"
1000003,7200.0,64,17,7,6,6267,1923,0.1549534139669735,0.14197351898749003,11.116561266920828,0,-10.0,"[1036,3183,6727,2422,2818,3010,6267]","[6660,6727,2422,2818,3010,6267,1923]"
1000003,7200.0,64,17,8,0,5221,512,0.28791972006338473,0.27022794129016786,6.986298897974072,0,-8.0,"[1036,3183,6727,2422,3836,4460,6108,5221]","[6660,6727,2422,3836,4460,6108,5221,512]"
1000003,7200.0,64,17,8,1,5221,4338,0.28791972006338473,0.22833671078100493,7.648657409954521,0,-8.0,"[1036,3183,6727,2422,3836,4460,6108,5221]","[6660,6727,2422,3836,4460,6108,5221,4338]"
1000003,7200.0,64,17,8,2,5221,4609,0.28791972006338473,0.2348983546693491,7.544908710544066,0,-8.0,"[1036,3183,6727,2422,3836,4460,6108,5221]","[6660,6727,2422,3836,4460,6108,5221,4609]"
1000003,7200.0,64,17,8,3,512,321,0.27022794129016786,0.2547349574642811,7.510996065099753,0,-8.0,"[1036,3183,7088,597,6261,6108,5221,512]","[6660,7088,597,6261,6108,5221,512,321]"
1000003,7200.0,64,17,8,4,512,3697,0.27022794129016786,0.25019901277560785,7.582715647883507,0,-8.0,"[1036,3183,7088,597,6261,6108,5221,512]","[6660,7088,597,6261,6108,5221,512,3697]"
1000003,7200.0,64,17,8,5,512,7178,0.27022794129016786,0.26251935433219287,7.387913943533344,0,-8.0,"[1036,3183,7088,597,6261,6108,5221,512]","[6660,7088,597,6261,6108,5221,512,7178]"
